item,arm,spk,gender,path,dur,sha256
7729_1,resynth,7729,M,corpus/final/resynth/7729_1.wav,7.15,fa88f42300551b854084462ccf026dea5ce93827244ed93fbf86ccc56f15f5b2
7729_2,resynth,7729,M,corpus/final/resynth/7729_2.wav,7.21,eab939cad6a7ec43e8394b84c0e4b4dd126549f18334fbe5be431a439b68cd49
7729_3,resynth,7729,M,corpus/final/resynth/7729_3.wav,5.7,0be0492bd881729d15069067b9e349cca83df1daf2df99ad3305473b43e028d9
7729_4,resynth,7729,M,corpus/final/resynth/7729_4.wav,12.2,173566482dc037e759df02766caed83ce051a086137284993fc5f09f29c19884
8224_0,resynth,8224,M,corpus/final/resynth/8224_0.wav,6.63,16b94868cb1b5f33a07f02d827c900611199d2b7268a5e9a64d0a2c32f51bb9f
8224_1,resynth,8224,M,corpus/final/resynth/8224_1.wav,7.21,62f4e8d198236150302cf3294b040e0756b8cfba0d6e18c7177cef0e43d16a83
8224_2,resynth,8224,M,corpus/final/resynth/8224_2.wav,8.01,ce6cbec15c830d102770a72c5d6beede4d361682948e5aadbe0a58844ce0d290
8224_3,resynth,8224,M,corpus/final/resynth/8224_3.wav,6.88,e820302e7b4709748896d6f21edd577b77a5dcbcc1798f0aa7f85376f2d709ba
8224_4,resynth,8224,M,corpus/final/resynth/8224_4.wav,10.21,6e5b516615917f4bb0901d5e863eff2c161f97ec7ac831ad00adf7946b30f00f
8230_0,resynth,8230,M,corpus/final/resynth/8230_0.wav,11.96,2aba36f1751c38d1b9bc6a44d74e4168b9557bd2f25612bb5d7a9d73b54742ce
8230_1,resynth,8230,M,corpus/final/resynth/8230_1.wav,8.23,e277760be52b9ca5ff03b6ec2ef8eb98d253bf8ac0726c29b50878a7097edb8f
8230_2,resynth,8230,M,corpus/final/resynth/8230_2.wav,7.91,11729225461b39d7379296b8ae1c5596e98125a385eacbf39cfd25e5f5a1a7ce
8230_3,resynth,8230,M,corpus/final/resynth/8230_3.wav,9.21,ecb9505e92ab82387788b006221b5a3e850c212056fb1e4cb4225931468517e2
8230_4,resynth,8230,M,corpus/final/resynth/8230_4.wav,8.34,d9e4b3b761091a66b70da9e14e97f1d2a39744fd0653d8d17bd3eb1b6adc991a
8455_0,resynth,8455,M,corpus/final/resynth/8455_0.wav,9.96,f3f00031f3949269684ed3eb526bbd161e9656c3f50e45b3d0891fc9ad1935f1
8455_1,resynth,8455,M,corpus/final/resynth/8455_1.wav,7.36,a976290d34a8bde26d623588bc1adff9dfacbf39d1389651ff73ec2a4e69f6d9
8455_2,resynth,8455,M,corpus/final/resynth/8455_2.wav,4.92,08c7d82f3fddfdd3d736311215285f009059fa7a97a58c91b3c1d5d195484571
8455_3,resynth,8455,M,corpus/final/resynth/8455_3.wav,10.43,d44cfb7c05848accb3f5956f3f8f86f647b2e928acb4660f7de5a2fb109dab45
8455_4,resynth,8455,M,corpus/final/resynth/8455_4.wav,7.56,7e643fb7bdfa068b2df6b2ccb1fdc7f8d3bbac4d44e080388097e4f2bdfa3194
8463_0,resynth,8463,F,corpus/final/resynth/8463_0.wav,5.68,fe4604cf06b53628547ed9401ea3889520457ebf424a6f91084310251f145b13
8463_1,resynth,8463,F,corpus/final/resynth/8463_1.wav,5.77,b55d271405dc1c5eb289b60745950f8f451c232de3a832c1fdddc2e779b7e928
8463_2,resynth,8463,F,corpus/final/resynth/8463_2.wav,7.72,94217cf375beacc86991e75298b2811ef34a76c3b216b263e49dcd43b26bc0d7
8463_3,resynth,8463,F,corpus/final/resynth/8463_3.wav,6.12,e4b764e79fdd14d3bc335e56a25728be3ca53b3e163be4450fda6f661922eb5d
8463_4,resynth,8463,F,corpus/final/resynth/8463_4.wav,10.96,171b2c74879e0eba3f90ff15d948bcfe45c93edd7d36c88d33d07abaa38d259e
8555_0,resynth,8555,F,corpus/final/resynth/8555_0.wav,4.58,3bbf54d2cc9a85549fc649a9b42b32285dc777e4e8a6acfd9f8336a996ed26c0
8555_1,resynth,8555,F,corpus/final/resynth/8555_1.wav,5.86,8d9c1b6bdbaf3624192f621317ec8e8b36fccd9f720a168dd04ce2d960c3d5e6
8555_2,resynth,8555,F,corpus/final/resynth/8555_2.wav,9.44,0025dc73dbfd4c3eba9eedd68d90cb520e28f07448f47a18c2d1ad75dc1213ad
8555_3,resynth,8555,F,corpus/final/resynth/8555_3.wav,9.03,9a12a0f7dd000b5c11353df8a6b42ce89057e4b17310525566328a3347053530
8555_4,resynth,8555,F,corpus/final/resynth/8555_4.wav,10.68,d937db49e6185578107fb02b952fd73b43ff056b1ccf97ecb87b4f3d5d9e230a
908_0,resynth,908,M,corpus/final/resynth/908_0.wav,10.49,350c83268b36b0892e826c3b48ba4a5eb348a286b6b945d26dc98edff5dbd1bc
908_1,resynth,908,M,corpus/final/resynth/908_1.wav,10.2,bf98bf4572c37f7327ce7e4c9deb6acca2f88c77e1a41b8019608ca8ab89bcbb
908_2,resynth,908,M,corpus/final/resynth/908_2.wav,4.92,fe07c72d7f9839f81984edaa7c0e0ead17f443adeef644ddb8fc529bc5520ba4
908_3,resynth,908,M,corpus/final/resynth/908_3.wav,4.92,7f43d65d491b0a6111bc75289949db71835394fc037c98f84927c12d3d46a292
908_4,resynth,908,M,corpus/final/resynth/908_4.wav,4.89,3f522590510155c08f3dfb01f556f8c0119a63493b9f9879d3d85d16af806d65
